	Name	Brand	Price	Old Price	Url	Category	Family	Section
6154	TX4 W	La Sportiva 	127.92 €	159.90 €	/la-sportiva-tx4-w/p-79162?idvariedad=315494&opt=d	Calzado	Zapatillas Aproximación	Mujer
6155	Wildfire Vent W	Salewa 	112.00 €	140.00 €	/salewa-wildfire-vent-w/p-48120?idvariedad=246093&opt=d	Calzado	Zapatillas Aproximación	Mujer
6156	Verto Plasma II Gtx W	The North Face 	126.00 €	140.00 €	/the-north-face-verto-plasma-ii-gtx-w/p-48145?idvariedad=229343&opt=d	Calzado	Zapatillas Aproximación	Mujer
6157	Firetail 3 W	Salewa 	112.00 €	140.00 €	/salewa-firetail-3-w/p-64766?idvariedad=258658&opt=d	Calzado	Zapatillas Aproximación	Mujer
6158	Amuri W	Millet 	95.95 €	139.95 €	/millet-amuri-w/p-95019?idvariedad=386350&opt=d	Calzado	Zapatillas Aproximación	Mujer
6159	Wildfire W	Salewa 	92.25 €	150.00 €	/salewa-wildfire-w/p-87359?idvariedad=352642&opt=d	Calzado	Zapatillas Aproximación	Mujer
6160	Wildfire GTX W	Salewa 	104.55 €	170.00 €	/salewa-wildfire-gtx-w/p-87360?idvariedad=352646&opt=d	Calzado	Zapatillas Aproximación	Mujer
6161	X Alp Spry GTX W	Salomon 	109.95 €	149.90 €	/salomon-x-alp-spry-gtx-w/p-79503?idvariedad=316496&opt=d	Calzado	Zapatillas Aproximación	Mujer
6162	Arakys W	Arc'teryx 	121.50 €	135.00 €	/arcteryx-arakys-w/p-89989?idvariedad=367680&opt=d	Calzado	Zapatillas Aproximación	Mujer
6163	Acrux SL W	Arc'teryx 	135.00 €	150.00 €	/arcteryx-acrux-sl-w/p-92409?idvariedad=374852&opt=d	Calzado	Zapatillas Aproximación	Mujer
6164	Rockrise W	Millet 	102.10 €	149.90 €	/millet-rockrise-w/p-65306?idvariedad=262184&opt=d	Calzado	Zapatillas Aproximación	Mujer
6165	Roc Icon GTX W	Haglöfs 	129.02 €	170.00 €	/haglofs-roc-icon-gtx-w/p-63156?idvariedad=250752&opt=d	Calzado	Zapatillas Aproximación	Mujer
6166	Wildfire S Gtx W	Salewa 	135.95 €	170.00 €	/salewa-wildfire-s-gtx-w/p-60974?idvariedad=246132&opt=d	Calzado	Zapatillas Aproximación	Mujer
6167	Acrux FL Gtx W	Arc'teryx 	200.00 €	200.00 €	/arcteryx-acrux-fl-gtx-w/p-47710?idvariedad=187058&opt=d	Calzado	Zapatillas Aproximación	Mujer
6168	Verto Plasma 2 GTX W	The North Face 	102.95 €	150.00 €	/the-north-face-verto-plasma-2-gtx-w/p-78831?idvariedad=313845&opt=d	Calzado	Zapatillas Aproximación	Mujer
6169	Konseal FL W	Arc'teryx 	107.95 €	154.90 €	/arcteryx-konseal-fl-w/p-80663?idvariedad=322428&opt=d	Calzado	Zapatillas Aproximación	Mujer
6170	Firetail 3 W	Salewa 	126.00 €	140.00 €	/salewa-firetail-3-w/p-64765?idvariedad=258647&opt=d	Calzado	Zapatillas Aproximación	Mujer
6171	Friction Gtx W	Millet 	97.05 €	149.90 €	/millet-friction-gtx-w/p-65317?idvariedad=262236&opt=d	Calzado	Zapatillas Aproximación	Mujer
6172	Acrux SL W	Arc'teryx 	135.00 €	150.00 €	/arcteryx-acrux-sl-w/p-92021?idvariedad=373346&opt=d	Calzado	Zapatillas Aproximación	Mujer
6173	Arakys W	Arc'teryx 	121.50 €	135.00 €	/arcteryx-arakys-w/p-90023?idvariedad=367294&opt=d	Calzado	Zapatillas Aproximación	Mujer
6174	Miura W	La Sportiva 	119.00 €	134.90 €	/la-sportiva-miura-w/p-79016?idvariedad=314540&opt=d	Calzado	Pies de gato	Mujer
6175	Miura XSV W	La Sportiva 	112.50 €	124.90 €	/la-sportiva-miura-xsv-w/p-25643?idvariedad=99225&opt=d	Calzado	Pies de gato	Mujer
6176	Otaki W	La Sportiva 	130.49 €	145.00 €	/la-sportiva-otaki-w/p-51835?idvariedad=206459&opt=d	Calzado	Pies de gato	Mujer
6177	Miura Vs W	La Sportiva 	125.90 €	139.90 €	/la-sportiva-miura-vs-w/p-49298?idvariedad=195883&opt=d	Calzado	Pies de gato	Mujer
6178	Vapor V W	Scarpa 	135.00 €	135.00 €	/scarpa-vapor-v-w/p-55628?idvariedad=227642&opt=d	Calzado	Pies de gato	Mujer
6179	Fusion Lady VCR	Red Chili 	107.90 €	119.90 €	/red-chili-fusion-lady-vcr/p-82860?idvariedad=332132&opt=d	Calzado	Pies de gato	Mujer
6180	Lynx W	Boreal 	103.41 €	114.90 €	/boreal-lynx-w/p-59682?idvariedad=240706&opt=d	Calzado	Pies de gato	Mujer
6181	Solution W	La Sportiva 	125.91 €	139.90 €	/la-sportiva-solution-w/p-79198?idvariedad=315349&opt=d	Calzado	Pies de gato	Mujer
6182	Futura W	La Sportiva 	139.41 €	154.90 €	/la-sportiva-futura-w/p-79163?idvariedad=315080&opt=d	Calzado	Pies de gato	Mujer
6183	Ra LV W	Tenaya 	94.50 €	105.00 €	/tenaya-ra-lv-w/p-94927?idvariedad=385980&opt=d	Calzado	Pies de gato	Mujer
